flybase_gene_id	flybase_symbol	TSS.rep1.mef2_06to08h	TSS.rep2.mef2_06to08h
FBgn0028496	CG30116	1.460411942	2.973641324
FBgn0028497	CG3530	0.917701929	1.28492956
FBgn0028499	CG7985	1.166161822	2.018245957
FBgn0028500	CG9063	-0.550427636	1.755160072
FBgn0028504	CG12182	0.580889597	2.397227744
FBgn0028506	CG4455	2.078602729	4.178092661
FBgn0028507	CG3793	0.283212473	1.442100962
FBgn0028509	cenG1A	3.656234033	6.010720432
FBgn0028513	CG9254	-2.036494382	-0.884205573
FBgn0028514	CG4793	-0.799455184	-1.862179267
FBgn0028515	EndoGI	-0.870793966	0.352833624
FBgn0028516	ZnT35C	-0.06248959	-1.397188123
FBgn0028517	CG18478		
FBgn0028518	CG18480	0.917701929	-0.464302319
FBgn0028519	CG4500	3.106009823	3.007250459
FBgn0028520	CG4891	-1.342597509	-2.020624771
FBgn0028523	CG5888	0.304292741	1.638742496
FBgn0028525	c(2)M	-1.244487424	-1.246628446
FBgn0028526	CG15293	-0.277502481	-1.843563588
FBgn0028527	CG18507	1.544927761	2.656614372
FBgn0028530	mTTF	-0.919950476	0.462806466
FBgn0028531	CG15286	-0.331950265	-1.770548791
FBgn0028532	CG7968	-0.384417685	-1.325238281
FBgn0028533	CG7953	-0.635956452	-1.664239889
FBgn0028534	CG7916	-0.22913946	-2.409667062
FBgn0028537	CG31775		
FBgn0028538	sec71	0.755512576	2.429578447
FBgn0028539	CG31731	0.832581478	2.043314316
FBgn0028540	CG9008	2.490051433	4.19777813
FBgn0028541	TM9SF4	0.353674575	2.141329519
FBgn0028542	nimB4	-0.255134668	0.864333963
FBgn0028543	nimB2	1.585208666	1.679193966
FBgn0028544	CG16884	0.422937237	-0.07343113
FBgn0028546	ics	2.120374467	5.37294798
FBgn0028550	A3-3	-1.162025264	-0.73123064
FBgn0028552	gammaSnap	0.325912783	2.251981022
FBgn0028554	xl6	-0.41600033	2.096058209
FBgn0028560	sut4	0.030619814	0.085729554
FBgn0028561	sut3	-0.187116245	-0.500776889
FBgn0028562	sut2	-1.246914161	-0.552009143
FBgn0028563	sut1	0.853081629	2.576037232
FBgn0028567	robl62A	0.159902831	-0.674647112
FBgn0028569	robl37BC	0.21648636	-1.70301961
FBgn0028572	qtc	0.151635215	0.545478702
FBgn0028573	prc	-0.162025264	0.649815362
FBgn0028577	pUf68	0.465750321	2.473127858
FBgn0028579	phtf	1.31441278	3.668035856
FBgn0028581	mei-217	0.069300282	1.167618752
FBgn0028582	lqf	2.313098638	3.997806307
FBgn0028622	l(2)05510	2.543393562	4.124183593
FBgn0028642	esn	0.870396214	1.175955862
FBgn0028644	beat-Ic	0.340475077	0.774297393
FBgn0028645	beat-Ib	-0.898990858	-0.569163864
FBgn0028646	aralar1	2.394178244	3.027614387
FBgn0028647	CG11902	0.167680182	0.57910948
FBgn0028648	mRpL50	0.440639239	2.284120874
FBgn0028658	adat	-0.508675788	1.006580107
FBgn0028662	VhaPPA1-1	1.76224741	3.925338369
FBgn0028663	VhaM9.7-2	1.604648153	4.116009098
FBgn0028664	VhaM9.7-1	-0.349652267	0.718289095
FBgn0028665	VhaAC39	1.094704565	3.730291288
FBgn0028667	Vha16-3	-1.672219996	-1.495163282
FBgn0028669	Vha100-3	0.081900319	-2.38413197
FBgn0028670	Vha100-2	3.305580286	5.096895942
FBgn0028671	Vha100-1	1.285433713	3.232539391
FBgn0028675	Sur	1.311905925	2.679193966
FBgn0028683	spt4	0.879794912	3.295952602
FBgn0028684	Tbp-1	0.699147032	2.962201438
FBgn0028685	Rpt4	0.660265929	3.028276871
FBgn0028686	Rpt3	1.102474551	3.189800202
FBgn0028687	Rpt1	0.945778026	2.357904614
FBgn0028688	Rpn7	-0.038196677	2.564337729
FBgn0028689	Rpn6	1.029273389	3.182021863
FBgn0028690	Rpn5	0.101009142	1.980440462
FBgn0028691	Rpn9	2.784881011	5.088540505
FBgn0028692	Rpn2	-0.01002217	1.843714882
FBgn0028693	Rpn12	-0.70481831	1.358933824
FBgn0028694	Rpn11	1.02358136	2.99369445
FBgn0028695	Rpn1	0.848391352	3.498133177
FBgn0028697	RpL15	1.655228119	3.90568394
FBgn0028699	Rh50	1.181929138	0.089799218
FBgn0028700	RfC38	-0.914932402	1.244127365
FBgn0028703	Nhe3	2.698117073	4.713398568
FBgn0028704	Nckx30C	1.007899738	0.468310842
FBgn0028707	Mt2	-0.234175049	1.034472144
FBgn0028708	Mst85C	0.300946713	2.069479234
FBgn0028717	Lnk	0.175009724	2.483032347
FBgn0028734	Fmr1	-0.966105054	1.076772538
FBgn0028737	Ef1beta	1.938048629	4.411999494
FBgn0028738	ETH	-2.577062763	-0.511104826
FBgn0028740	CG6362	0.069300282	-0.985036014
FBgn0028741	fab1	-0.803338619	1.528275631
FBgn0028743	CG5036	0.548468119	2.804294532
FBgn0028744	CG5033	1.024675451	3.256514663
FBgn0028746	CG18508	0.763166149	3.040889618
FBgn0028789	Doc1	2.75261285	4.841197735
FBgn0028833	Dak1	1.589070659	4.053273342
FBgn0028836	CSN7	-1.69253998	0.421005127
FBgn0028837	CSN6	0.237381584	2.16598251
FBgn0028838	CSN1a	-0.577062763	-1.939948125
FBgn0028841	jhamt	1.555387533	1.176582985
FBgn0028844	CG15283	-2.577062763	-1.431437685
FBgn0028847	CG9014	-4.726809882	-1.454521298
FBgn0028848	CG7311	-1.664525604	-1.647166376
FBgn0028850	CG15260	-0.992100262	-1.848800237
FBgn0028852	CG15262	-1.992100262	-2.944846924
FBgn0028853	CG15263	-0.955574386	-1.325238281
FBgn0028855	CG15282	0.776574192	1.398637314
FBgn0028856	CG18063	-4.726809882	-0.187734757
FBgn0028857	CG12448	-0.955574386	-2.397188123
FBgn0028858	CG10839	-1.69253998	-2.776449393
FBgn0028859	CG12455	0.159902831	0.578393325
FBgn0028862	CG15267	-0.411052811	0.044711329
FBgn0028863	CG4587		
FBgn0028864	CG18477		
FBgn0028866	CG18420	-0.255134668	-2.848800237
FBgn0028868	CG4701	-1.162025264	-2.170728332
FBgn0028870	CG4691	-0.898990858	-1.062203875
FBgn0028871	Cpr35B	-0.930699718	-1.778410909
FBgn0028872	CG18095	0.302643003	-1.772697258
FBgn0028875	nAcRalpha-34E	0.368489453	1.334455095
FBgn0028878	CG15269	-1.664525604	-0.094625353
FBgn0028879	CG15270	-1.255134668	-1.232128876
FBgn0028880	CG15256	-0.577062763	-1.949729146
FBgn0028884	CG4892	-0.162025264	-1.509662852
FBgn0028886	CG15279	0.344934725	0.2308431
FBgn0028887	CG3491	0.863509828	-0.910200782
FBgn0028888	CG4168	0.722497519	-1.465328053
FBgn0028892	CG4161	-0.425059669	-0.094625353
FBgn0028893	CG31819	-1.577062763	-1.477241374
FBgn0028894	CG5869	0.948660534	2.978275194
FBgn0028895	CG17328	-1.549048387	0.196714422
FBgn0028896	CG17329	0.513135046	0.057377741
FBgn0028897	CG4935	-0.551971782	1.343434926
FBgn0028899	CG31817	-1.277502481	-1.590582847
FBgn0028900	CG18518	-2.079563103	-1.325238281
FBgn0028901	CG18109	-0.407137761	-1.879827132
FBgn0028902	Tektin-A	-1.577062763	-1.477241374
FBgn0028903	CG13243	-4.726809882	-1.784669899
FBgn0028904	CG16879	-0.509948567	-2.044056528
FBgn0028905	CG32972	0.364043548	1.227302742
FBgn0028906	CG17341	1.863509828	-0.784669899
FBgn0028913	CG3473	-0.840097169	-1.869558797
FBgn0028916	CG33090	2.345769377	4.081066926
FBgn0028917	CG18125	-0.458418266	-1.181502803
FBgn0028919	CG16865	-0.425059669	0.692808175
FBgn0028920	CG8997	-0.124550558	-1.313428979
FBgn0028926	NC2beta	1.144221209	2.874070527
FBgn0028931	CG16863	0.055205453	0.674761719
FBgn0028932	CG16890	0.258550419	1.81346799
FBgn0028935	CG7653	-1.898990858	-3.402053878
FBgn0028936	nimB5	-1.22913946	-1.111834643
FBgn0028938	CG16886	-0.533994041	-0.459094028
FBgn0028939	nimC2	-0.799455184	-2.473136976
FBgn0028940	Cyp28a5	1.939995673	2.40275885
FBgn0028941	CG16853	0.285433713	-2.751503036
FBgn0028942	CG16852	-0.714566287	-1.267318305
FBgn0028944	CG11864	-0.407137761	-1.848800237
FBgn0028945	CG7631	-0.818070862	-1.558629701
FBgn0028946	Or35a	-0.799455184	-2.106597994
FBgn0028947	CG11865	-0.314028357	-1.722454503
FBgn0028948	CG15253	-1.69253998	-1.930100339
FBgn0028949	CG15254	-0.676598436	-1.442346584
FBgn0028950	CG15255	0.908364064	-1.319591718
FBgn0028952	CG31672	0.230292159	0.719615955
FBgn0028953	CG14478	1.783859464	4.324738423
FBgn0028954	CG3287	3.293564289	5.456899686
FBgn0028955	CG8788	-1.249488105	-0.276072224
FBgn0028956	mthl3	-0.746987764	-0.803285578
FBgn0028961	AlstR	1.886337758	3.272980317
FBgn0028962	Aats-ala-m	-0.261035269	1.771437739
FBgn0028963	Or49b	-0.074562422	-0.647166376
FBgn0028965	A16	0.998797531	2.415117903
FBgn0028968	gammaCop	0.809119874	2.932615886
FBgn0028969	deltaCOP	1.547116648	3.522758626
FBgn0028970	betaggt-II	-0.298960909	1.538279211
FBgn0028974	xmas-2	-0.255134668	1.366772815
FBgn0028978	trbl	3.414235043	5.505673753
FBgn0028979	tio	0.379868515	-0.524018145
FBgn0028980	tan	0.0404676	1.290097869
FBgn0028982	Spt6	0.523242143	2.743803364
FBgn0028983	Spn6	1.612953656	2.913372651
FBgn0028984	Spn5	2.114814942	3.18102889
FBgn0028985	Spn4	2.66686282	4.131806745
FBgn0028986	Spn3	-4.531259073	-2.529809425
FBgn0028987	Spn2	1.607361808	-0.772697258
FBgn0028988	Spn1	0.159902831	-0.367058457
FBgn0028990	Spn27A	2.490681844	4.101421138
FBgn0028991	seq	3.235190959	5.210814619
FBgn0028992	sds22	-1.979161206	-0.418897388
FBgn0028993	scro	-1.425059669	-1.557369705
FBgn0028996	onecut	-0.029574968	1.121508078
FBgn0028997	nmdyn-D7	0.235310234	0.894294486
FBgn0028999	nerfin-1	3.303949201	4.084802534
FBgn0029002	miple2	2.529305862	5.130131313
FBgn0029003	mab-21	2.685296066	4.860628265
FBgn0029006	lack	1.579662741	3.712037795
FBgn0029067	l(1)G0269	0.355033173	2.398107704
FBgn0029079	icln	-1.041009863	0.195292347
FBgn0029082	hbs	3.43123656	5.908913854
FBgn0029084	gom	-1.577062763	-1.691560495
FBgn0029088	disp	-0.681399423	1.029363365
FBgn0029090	cngl	-1.969380186	-0.713255566
FBgn0029091	CS-2	2.354918814	3.614597493
FBgn0029092	ced-6	3.07627448	5.028849121
FBgn0029093	cathD	0.992302883	2.721519818
FBgn0029094	asf1	0.125955499	2.131237173
FBgn0029095	aru	1.445076214	3.698391466
FBgn0029105	alpha-catenin-related	-0.536420778	-2.149666716
FBgn0029113	Uba2	0.101009142	2.180880942
FBgn0029114	Tollo	3.846639597	6.145520497
FBgn0029117	Surf1	-1.59696232	-0.68780836
FBgn0029118	Sucb	0.390994345	2.861713732
FBgn0029121	Sras	0.354765734	2.875511847
FBgn0029123	SoxN	2.223438488	4.641633419
FBgn0029128	SP71	3.500180236	5.13442545
FBgn0029131	debcl	1.807601087	3.376369139
FBgn0029133	REG	1.53627871	3.751784139
FBgn0029134	Prosbeta5	0.540934446	2.574140905
FBgn0029137	Patsas	-1.598124378	-0.030952941
FBgn0029147	NtR	1.540294188	2.630658436
FBgn0029148	NHP2	0.813521693	2.80802825
FBgn0029152	Mkrn1	1.589673961	3.786820226
FBgn0029153	Menl-2	1.253012236	-0.254848953
FBgn0029154	Menl-1	-4.726809882	-0.254848953
FBgn0029155	Mdh	-0.059078962	2.372124963
FBgn0029157	ssh	0.86692611	2.926221432
FBgn0029158	Las	-1.01002217	1.729554192
FBgn0029161	slmo	1.378543118	3.913013024
FBgn0029167	Hml	-0.162025264	-2.800971712
FBgn0029170	TwdlT	-1.091635936	-1.069399376
FBgn0029172	Fad2	-0.898990858	-1.68669474
FBgn0029173	fu2	0.275595521	1.902777536
FBgn0029174	FKBP59	0.140003274	1.591953132
FBgn0029175	Ext2	0.139144271	1.437556303
FBgn0029176	Ef1gamma	1.586579886	3.808285392
FBgn0029501	Crtp	-1.091635936	-2.268654752
FBgn0029502	COQ7	-0.005906062	1.08383766
FBgn0029503	CHORD	-0.096436922	0.937796125
FBgn0029504	CHES-1-like	1.021574675	2.799349355
FBgn0029506	Tsp42Ee	1.737045827	3.671984635
FBgn0029507	Tsp42Ed	0.181929138	1.111015704
FBgn0029508	Tsp42Ea	1.577659832	3.407599428
FBgn0029512	Aos1	0.101009142	2.827435678
FBgn0029514	312	0.24868631	3.189594814
FBgn0029521	Or1a	-0.898990858	-2.21010257
FBgn0029522	CG13373	-0.398092622	1.542059182
FBgn0029524	CG3176	-4.726809882	-0.412701122
FBgn0029525	CG18273	0.281581388	2.337975666
FBgn0029531	CG13362	-0.331950265	0.168409053
FBgn0029532	CG13361	-0.918099681	-1.598256775
FBgn0029538	CG14632	-0.73460404	-0.746702049
FBgn0029539	CG11663	-0.799455184	-1.325238281
FBgn0029568	CG11381	-0.287556146	-0.703749904
FBgn0029573	CG14770	-0.19855114	-0.288712405
FBgn0029580	CG14778	-0.69253998	0.146382747
FBgn0029587	CG14797	-1.577062763	-1.170728332
FBgn0029588	CG14798	0.668049735	1.229098256
FBgn0029589	CG14810	-4.726809882	-3.039483798
FBgn0029590	CG14811	-0.955574386	-3.412701122
FBgn0029594	CG14806	-0.220128218	0.767871124
FBgn0029596	CG14054	-1.342597509	-1.252887437
FBgn0029603	CG14053	-0.647452091	-1.521635494
FBgn0029606	CG14052	0.208812432	-0.766465304
FBgn0029608	CG3091	-1.342597509	-0.722454503
FBgn0029629	CG8636	1.126320231	3.793847609
FBgn0029639	CG14419	-4.726809882	-0.191486892
FBgn0029642	CG3592	-0.06248959	-1.421606675
FBgn0029643	CG14420	-4.726809882	-1.817091377
FBgn0029644	CG14421	-0.255134668	-0.70856692
FBgn0029645	CG14422	-0.124550558	-0.567731908
FBgn0029646	CG14423	-1.354670342	-0.922800818
FBgn0029648	CG3603	0.80996036	2.058720907
FBgn0029649	CG4116	-0.729065856	-1.969094471
FBgn0029656	CG10793	-0.205093986	-1.38413197
FBgn0029657	CG12535	-1.898990858	-1.132593203
FBgn0029658	CG14269	-0.162025264	-2.377559316
FBgn0029659	CG16782	0.422937237	-1.232128876
FBgn0029660	CG10801	-0.06248959	-1.094625353
FBgn0029661	CG16781	-1.577062763	-1.927274295
FBgn0029662	CG12206	0.583401909	1.438225116
FBgn0029663	CG10804	0.081900319	-0.707707918
FBgn0029664	CG10802	0.348936656	1.933417685
FBgn0029665	CG14270	-0.354670342	1.600761138
FBgn0029666	CG10803	1.268214642	2.991618825
FBgn0029667	Gas8	0.335474396	-1.33166455
FBgn0029669	CG13021	-0.499060251	-0.647166376
FBgn0029672	CG2875	0.044425614	2.460362089
FBgn0029676	CG2947	-0.272208181	1.398157615
FBgn0029679	CG2901	0.560440761	-0.393409783
FBgn0029681	CG15239	1.977526089	1.916262963
FBgn0029685	CG2938	0.422937237	1.806790113
FBgn0029686	CG2941	-1.898990858	1.125423128
FBgn0029687	Vap-33-1	0.592862239	3.101294857
FBgn0029688	lva	-0.624368478	0.634015377
FBgn0029689	CG6428	0.751559985	1.968492922
FBgn0029690	CG6414	0.035914114	-0.94833591
FBgn0029692	CG15376	-1.162025264	-3.128293065
FBgn0029693	CG6379	0.607361808	2.71402115
FBgn0029694	CG15375	0.151635215	-0.714280572
FBgn0029697	CG15570	0.422937237	-1.07343113
FBgn0029700	CG15576	-1.240027776	-1.969094471
FBgn0029702	CG15572	0.89242252	-1.232128876
FBgn0029703	CG12692	-4.726809882	-0.299243072
FBgn0029704	CG2982	-0.117631144	1.990263545
FBgn0029705	CG12693	-2.515662218	-2.697792449
FBgn0029706	CG3626	-0.10757748	1.950620165
FBgn0029707	CG12688	-0.676598436	-1.521635494
FBgn0029708	CG3556	-0.946296573	-0.38413197
FBgn0029709	CHOp24	1.21648636	3.299105438
FBgn0029710	CG3568	0.3588069	1.482116641
FBgn0029711	Usf	1.532058959	3.624008419
FBgn0029712	CG15912	-1.39335081	-0.364436169
FBgn0029713	CG11436	1.2925406	2.984089777
FBgn0029714	CG3527	1.065385232	3.236985296
FBgn0029715	CG11444	-0.519729588	1.507808284
FBgn0029716	CG3546	-0.631510547	-1.087738967
FBgn0029717	CG12684	-0.975612139	-1.900922968
FBgn0029718	mRpL30	-0.393616622	1.87639558
FBgn0029719	CG15473	-0.6411931	-2.48846863
FBgn0029720	CG3009	-0.187116245	0.352833624
FBgn0029722	CG7024	-1.293269797	-0.932568595
FBgn0029723	Proc-R	1.663945337	2.156436412
FBgn0029724	CG15472	-4.726809882	-3.158128295
FBgn0029725	CG2871	-0.036494382	-1.762643593
FBgn0029727	CG6978	-1.503062181	-1.529809425
FBgn0029728	CG2861	0.538414454	0.121508078
FBgn0029729	CG12682	-1.898990858	-1.869558797
FBgn0029730	CG12681	0.722497519	-0.554056971
FBgn0029733	CG6927	-2.898990858	-2.211950994
FBgn0029736	CG4041	-0.95849187	0.681456372
FBgn0029737	CG6903	-1.404226166	0.911564583
FBgn0029738	CG4068	1.314002866	3.878556922
FBgn0029740	CG12680	-0.439559239	-2.062203875
FBgn0029745	CG6789	-0.898990858	-0.454521298
FBgn0029746	CG15465	-4.726809882	0.285719428
FBgn0029747	CG5062	-1.69253998	-2.647166376
FBgn0029750	CG3323	-1.079563103	-0.38413197
FBgn0029751	CG17764	-0.336054663	-0.043095052
FBgn0029752	TrxT	-0.255134668	-0.647166376
FBgn0029753	CG4198	-1.293269797	-2.37508683
FBgn0029754	CG15930	-1.071827455	0.636005676
FBgn0029755	Sas10	-0.132581486	2.287079179
FBgn0029756	CG3309	-0.384417685	1.028944013
FBgn0029761	SK	2.958990137	3.792702977
FBgn0029762	NAAT1	0.81525466	-0.344603606
FBgn0029763	CG4165	0.377133547	1.951735316
FBgn0029764	yu	1.043928047	3.786758368
FBgn0029765	CG16756	0.734881243	1.075299649
FBgn0029766	CG15784	0.253012236	-0.320356059
FBgn0029768	SPR	-0.664525604	0.115794427
FBgn0029769	CG3239	-4.726809882	-1.616792727
FBgn0029770	CG4151	-0.255134668	-1.490440872
FBgn0029771	CG12730	3.001142372	4.992879878
FBgn0029775	Vsx1	-0.708307296	1.125423128
FBgn0029778	RhoGAP5A	-0.117631144	-0.111113475
FBgn0029783	Sirt4	0.253012236	2.251550288
FBgn0029785	RpL35	1.952716823	3.845055178
FBgn0029789	CG3160	-0.544882357	0.895975949
FBgn0029791	CG4096	-1.293269797	-1.161739549
FBgn0029795	CG15773	-0.86656938	-1.969094471
FBgn0029798	CG4078	-0.842034973	1.015798637
FBgn0029799	CG15772	0.223628429	0.62935126
FBgn0029800	lin-52	0.572513593	2.774857554
FBgn0029801	CG15771	1.798228558	4.046665567
FBgn0029804	CG3097	3.096628656	5.212352401
FBgn0029807	CG3108	-0.621456882	0.821220548
FBgn0029809	CG15767	-2.162025264	-1.505147371
FBgn0029810	CG12239	0.896868425	-0.182203651
FBgn0029811	Cpr5C	-4.726809882	-0.969094471
FBgn0029812	Prosbeta2R1	1.744865332	-0.486701704
FBgn0029813	CG15766	0.316022033	0.030905529
FBgn0029814	CG15765	0.344934725	1.767871124
FBgn0029816	CG12729	-0.840097169	-1.335222369
FBgn0029817	CG15764	-0.205093986	-0.997663623
FBgn0029818	CG3033	1.291147365	2.462680805
FBgn0029819	CG3016	-0.296954844	1.252766669
FBgn0029820	CG16721	0.201966891	1.733655408
FBgn0029821	CG4020	0.875449442	-0.353435173
FBgn0029822	CG12236	0.218117445	2.282624622
FBgn0029823	CG3011	0.316022033	0.547849607
FBgn0029824	CG3726	2.984816125	4.415052774
FBgn0029825	CG12728		
FBgn0029826	CG6041	0.246059475	0.754450608
FBgn0029827	CG6048	0.101009142	-1.3299762
FBgn0029828	CG6067	-0.577062763	-0.939948125
FBgn0029830	Grip	2.939762862	5.257136425
FBgn0029831	CG5966	1.47356331	2.840498924
FBgn0029833	CG5941	1.988136483	3.849778163
FBgn0029834	CG5937	-0.214492684	-0.719922718
FBgn0029835	CG5921	-4.726809882	-2.969094471
FBgn0029836	CG5928	-1.162025264	0.065952477
FBgn0029837	Tsp5D	1.766891638	3.160188546
FBgn0029838	CG4666	1.177824739	2.738655336
FBgn0029839	CG4660	1.676693829	0.69100236
FBgn0029840	raptor	-0.981453018	0.597946122
FBgn0029843	Nep1	0.80996036	-0.053158735
FBgn0029846	Ca-alpha1T	-4.726809882	-0.848800237
FBgn0029848	Btd	0.08590225	-1.097827785
FBgn0029849	CG3774	0.706730203	0.58231547
FBgn0029850	CG14446	0.44340134	1.801376927
FBgn0029851	CG14445	-0.702593645	-0.647166376
FBgn0029853	CG3781	0.548468119	1.796068015
FBgn0029854	CG3566	1.906616402	2.894294486
FBgn0029857	wuho	2.365221739	4.76458854
FBgn0029858	CG15896	-0.305760741	1.868255192
FBgn0029859	CG15892	0.120374467	1.829880786
FBgn0029860	CG15891	-0.314028357	1.829880786
FBgn0029861	CG3815	1.13343062	3.771334979
FBgn0029863	CG3823	0.77086054	1.839820965
FBgn0029864	CG15894	-0.277502481	-1.394400305
FBgn0029866	CG3842	-0.268940468	1.809691299
FBgn0029867	CG3847	1.837974736	4.044148106
FBgn0029868	CG3446	0.884071151	2.970893813
FBgn0029870	Marf	0.579056439	2.128937612
FBgn0029873	CG3918	1.170550075	3.495013635
FBgn0029874	CG3342	0.383408873	0.39030833
FBgn0029877	CG17717	-0.384417685	-0.570545094
FBgn0029878	Pat1	1.050335004	3.425029709
FBgn0029879	Apc7	-0.091635936	-0.38413197
FBgn0029880	CG14443	-0.69253998	-0.647166376
FBgn0029881	pigs	3.600527429	5.730166949
FBgn0029882	CG3226	1.241696922	2.425346124
FBgn0029885	CG3224	-0.437659706	2.137104933
FBgn0029887	CG3198	-0.012278144	1.742539834
FBgn0029888	CG3192	-1.111399191	1.114046765
FBgn0029890	CG4095	-0.162025264	-1.198576317
FBgn0029891	Pink1	-0.9595324	1.424624307
FBgn0029892	CG3184	0.562662001	1.652393906
FBgn0029893	CG14442	-0.09307791	1.633685776
FBgn0029894	CG14440	0.044425614	1.022685023
FBgn0029895	CG14441	0.983025069	1.528405189
FBgn0029896	CG3168	2.177824739	2.599144673
FBgn0029897	RpL17	2.051570209	4.01524021
FBgn0029898	CG14439	-1.483953359	-0.594698956
FBgn0029899	CG14438	0.344934725	2.82751407
FBgn0029903	pod1	0.461411385	2.85782782
FBgn0029905	Nf-YC	0.402326957	2.984682513
FBgn0029906	CG4542	-0.06248959	1.284246539
FBgn0029907	Atx-1	-1.384417685	-1.347606094
FBgn0029909	CG12796	0.776574192	-0.517105835
FBgn0029911	CG14435	-1.162025264	1.304470603
FBgn0029912	CG4557	-0.299528787	2.17762314
FBgn0029913	Cht11	-0.125683417	0.818056881
FBgn0029914	CG4558	-0.384417685	1.075993419
FBgn0029915	CG14434	-1.746987764	-0.710176173
FBgn0029922	CG14431	-0.162025264	-1.427385168
FBgn0029924	CG4586	0.69857168	0.886657276
FBgn0029925	CG3040	0.317142573	1.72898211
FBgn0029928	CG3032	-0.992100262	0.20280818
FBgn0029929	CG4593	0.987721856	3.069928016
FBgn0029930	CG12541	0.837974736	2.821947796
FBgn0029931	CG14427	0.825035681	0.227302742
FBgn0029932	CG4607	-0.287556146	-0.804707653
FBgn0029933	CG14425	3.284362007	5.657271128
FBgn0029935	CG4615	1.499108918	3.499451252
FBgn0029936	CG4617	-0.904637421	0.937796125
FBgn0029937	CG8300	-0.371743855	1.831374066
FBgn0029939	CG9650	3.555749065	5.787730836
FBgn0029940	CG1958	-1.314028357	-3.347606094
FBgn0029941	CG1677	1.735602411	4.371868294
FBgn0029942	CG2059	-0.536985324	1.873405538
FBgn0029943	Atg5	-1.238646545	1.087736752
FBgn0029944	Dok	1.67805198	3.979202387
FBgn0029945	CG18155	-0.342597509	-1.435662271
FBgn0029946	CG15034	-1.268940468	-1.862179267
FBgn0029947	CG1999	-1.69253998	-1.505147371
FBgn0029948	CheA7a	-0.664525604	-1.69447209
FBgn0029949	CG15035	0.101009142	-1.924006581
FBgn0029950	CG9657	-1.162025264	-1.37508683
FBgn0029951	CG11369	-0.799455184	-1.751503036
FBgn0029955	CG15478	0.123376955	-1.397188123
FBgn0029957	CG12155	-0.354670342	1.674761719
FBgn0029958	Pdp	-0.287556146	2.369435592
FBgn0029959	Rab39	-0.714566287	1.262635815
FBgn0029961	Ir7a	-0.898990858	-2.128293065
FBgn0029962	CG1402	-1.036494382	-1.016400185
FBgn0029963	CG10920	-4.726809882	-2.682790285
FBgn0029964	CG1409	-4.726809882	-2.817091377
FBgn0029965	Ir7b	0.422937237	-1.203559724
FBgn0029966	Ir7c	0.030619814	-1.404596072
FBgn0029968	Ir7g	-0.746987764	-1.939948125
FBgn0029969	CG10932	0.270934144	1.572278762
FBgn0029970	Nek2	2.651378703	4.978383659
FBgn0029971	CG18624	-0.021847606	2.096735266
FBgn0029974	dpr14	-2.342597509	-0.667065933
FBgn0029975	CG1444	-0.147811404	2.152534974
FBgn0029976	snz	0.69857168	2.255536423
FBgn0029977	hdm	-0.616591127	-0.704881874
FBgn0029979	CG10777	0.76348101	3.469941927
FBgn0029980	CG10778	0.526648587	2.842936939
FBgn0029986	CG15332	-0.506673435	-0.942622259
FBgn0029987	CG15330	0.29365422	-0.774921923
FBgn0029989	CG15333	-0.824990276	-1.762643593
FBgn0029990	CG2233	0.422937237	-0.144666035
FBgn0029992	Upf2	0.878131863	2.119402932
FBgn0029993	CG1571	-1.536420778	-1.149666716
FBgn0029994	CG2254	1.983237684	3.471348096
FBgn0029995	CG2256	-0.416598091	0.424386885
FBgn0029996	Ubc-E2H	1.213014168	2.013744978
FBgn0029997	CG2258	-0.265118757	-0.671013118
FBgn0029999	CG1575	0.155004032	2.010552467
